Genus,Species,Sub.species,Latitude,Longitude,Country,Subfamily,Tribe,Collection_date,Source
Ithomia,ellara,NA,-17.125,-65.625,Bolivia,NA,NA,NA,Dore
Ithomia,ellara,NA,-17.125,-65.375,Bolivia,NA,NA,NA,Dore
Ithomia,ellara,NA,-16.125,-67.875,Bolivia,NA,NA,NA,Dore
Ithomia,ellara,NA,-15.875,-67.625,Bolivia,NA,NA,NA,Dore
Ithomia,ellara,NA,-16.375,-66.875,Bolivia,NA,NA,NA,Dore
Ithomia,ellara,NA,-18.125,-63.875,Bolivia,NA,NA,NA,Dore
Ithomia,ellara,NA,-13.125,-71.625,Peru,NA,NA,NA,Dore
Ithomia,ellara,NA,-11.125,-75.375,Peru,NA,NA,NA,Dore
Ithomia,ellara,NA,-10.375,-75.625,Peru,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,9.875,-84.375,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,10.375,-84.375,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,10.375,-84.125,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,9.875,-83.875,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,9.875,-83.625,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,10.375,-84.875,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,10.125,-85.125,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,10.125,-84.125,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,10.125,-83.875,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,10.375,-83.375,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,9.375,-82.625,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,8.875,-82.875,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,9.875,-84.125,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,9.375,-83.625,Costa Rica,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,12.375,-85.625,Nicaragua,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,12.375,-85.125,Nicaragua,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,8.875,-82.375,Panama,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,8.375,-82.625,Panama,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,8.625,-81.875,Panama,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,8.625,-82.625,Panama,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,8.875,-82.625,Panama,NA,NA,NA,Dore
Ithomia,heraldica,heraldica,8.375,-80.875,Panama,NA,NA,NA,Dore
Ithomia,heraldica,n. ssp.,8.625,-80.125,Panama,NA,NA,NA,Dore
Ithomia,heraldica,n. ssp.,8.625,-79.875,Panama,NA,NA,NA,Dore
Ithomia,hyala,hyala,-2.125,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-1.875,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-1.875,-79.375,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-2.625,-79.375,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-0.875,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-1.125,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-3.625,-79.625,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,1.125,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,0.375,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,0.875,-78.625,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-2.125,-79.375,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-2.125,-79.875,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-2.625,-79.625,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-1.375,-79.625,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-0.875,-79.875,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-0.625,-79.375,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-1.125,-79.375,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,0.125,-79.875,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,0.375,-80.125,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-0.125,-79.375,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,0.125,-80.125,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-0.375,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-0.375,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,-0.375,-78.625,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,hyala,0.125,-79.375,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,n. ssp.,7.875,-77.625,Panama,NA,NA,NA,Dore
Ithomia,hyala,sincerus,7.125,-75.375,Colombia,NA,NA,NA,Dore
Ithomia,hyala,sincerus,2.875,-77.375,Colombia,NA,NA,NA,Dore
Ithomia,hyala,sincerus,3.875,-76.625,Colombia,NA,NA,NA,Dore
Ithomia,hyala,sincerus,3.625,-76.875,Colombia,NA,NA,NA,Dore
Ithomia,hyala,sincerus,3.625,-76.625,Colombia,NA,NA,NA,Dore
Ithomia,hyala,sincerus,0.875,-78.375,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,sincerus,0.875,-78.625,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,sincerus,1.125,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,sincerus,1.125,-78.625,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,sincerus,0.625,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,sincerus,0.375,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,hyala,sincerus,0.125,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,hymettia,hymettia,6.125,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,hymettia,hymettia,5.125,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,hymettia,hymettia,4.875,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,hymettia,hymettia,4.625,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,hymettia,n. ssp.,2.625,-77.125,Colombia,NA,NA,NA,Dore
Ithomia,hymettia,n. ssp.,4.375,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,hymettia,n. ssp.,4.625,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,hymettia,n. ssp.,3.875,-76.375,Colombia,NA,NA,NA,Dore
Ithomia,hymettia,n. ssp.,3.375,-76.625,Colombia,NA,NA,NA,Dore
Ithomia,hymettia,n. ssp.,0.875,-78.375,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,alienassa,5.625,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,alienassa,7.125,-75.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,alienassa,5.375,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,alienassa,5.125,-76.125,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,alienassa,4.875,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,alienassa,3.125,-76.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,alienassa,3.875,-76.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,alienassa,3.375,-76.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,6.375,-74.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,6.125,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,7.125,-75.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,5.625,-74.125,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,4.875,-73.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,5.375,-74.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,4.625,-74.125,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,5.125,-74.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,5.375,-74.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,5.625,-74.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,4.625,-74.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,5.125,-74.125,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,5.125,-74.875,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,4.125,-75.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,3.625,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,anaphissa,4.125,-74.875,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,5.625,-76.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,3.625,-76.875,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,3.625,-76.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,0.875,-78.125,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,0.875,-78.375,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,0.875,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,1.125,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,0.875,-79.625,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,1.125,-78.625,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,0.625,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,0.375,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,ethilla,0.625,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.625,-73.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.375,-73.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.875,-74.125,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,11.125,-74.125,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,11.125,-73.875,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.375,-67.625,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.375,-67.375,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.375,-67.125,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,8.875,-70.375,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.375,-67.875,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.375,-68.125,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.375,-66.875,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.625,-66.875,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.375,-69.125,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,8.875,-71.125,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,8.625,-71.125,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,8.625,-71.375,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,8.125,-71.375,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.125,-63.625,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.625,-62.625,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.625,-63.125,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.375,-64.125,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.625,-62.125,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.375,-63.875,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,10.375,-64.375,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,7.625,-72.125,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,7.875,-72.125,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,8.125,-72.375,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,iphianassa,9.625,-72.875,Venezuela,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,-0.375,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,-0.875,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,-3.375,-79.625,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,0.375,-79.625,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,-2.125,-79.625,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,-1.375,-79.625,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,-0.625,-79.375,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,-1.125,-80.625,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,-0.375,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,0.125,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,0.125,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,n. ssp.,-0.125,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,6.625,-75.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,6.375,-74.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,6.875,-76.125,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,6.125,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,7.125,-75.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,4.875,-76.375,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,5.625,-75.875,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,8.625,-82.625,Panama,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,8.625,-80.125,Panama,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,9.375,-79.875,Panama,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,9.125,-79.875,Panama,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,9.125,-79.625,Panama,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,9.375,-80.125,Panama,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,7.875,-77.625,Panama,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,9.125,-78.625,Panama,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,8.625,-79.875,Panama,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,8.375,-80.875,Panama,NA,NA,NA,Dore
Ithomia,iphianassa,panamensis,8.875,-80.875,Panama,NA,NA,NA,Dore
Ithomia,iphianassa,phanessa,5.625,-74.125,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,phanessa,4.625,-74.125,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,phanessa,4.125,-73.625,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,phanessa,4.125,-73.875,Colombia,NA,NA,NA,Dore
Ithomia,iphianassa,phanessa,3.625,-73.625,Colombia,NA,NA,NA,Dore
Ithomia,jucunda,bolivari,9.875,-83.875,Costa Rica,NA,NA,NA,Dore
Ithomia,jucunda,bolivari,9.875,-83.625,Costa Rica,NA,NA,NA,Dore
Ithomia,jucunda,bolivari,10.375,-84.125,Costa Rica,NA,NA,NA,Dore
Ithomia,jucunda,bolivari,10.375,-83.375,Costa Rica,NA,NA,NA,Dore
Ithomia,jucunda,bolivari,9.625,-82.875,Costa Rica,NA,NA,NA,Dore
Ithomia,jucunda,bolivari,10.125,-83.875,Costa Rica,NA,NA,NA,Dore
Ithomia,jucunda,bolivari,9.875,-82.875,Costa Rica,NA,NA,NA,Dore
Ithomia,jucunda,bolivari,10.125,-83.375,Costa Rica,NA,NA,NA,Dore
Ithomia,jucunda,bolivari,12.375,-84.375,Nicaragua,NA,NA,NA,Dore
Ithomia,jucunda,centromaculata,5.375,-74.375,Colombia,NA,NA,NA,Dore
Ithomia,jucunda,centromaculata,7.875,-77.625,Panama,NA,NA,NA,Dore
Ithomia,jucunda,centromaculata,9.125,-78.625,Panama,NA,NA,NA,Dore
Ithomia,jucunda,jucunda,9.375,-79.625,Panama,NA,NA,NA,Dore
Ithomia,jucunda,lamasi,0.875,-78.375,Ecuador,NA,NA,NA,Dore
Ithomia,jucunda,lamasi,1.125,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,jucunda,lamasi,1.125,-78.625,Ecuador,NA,NA,NA,Dore
Ithomia,jucunda,lamasi,0.875,-78.625,Ecuador,NA,NA,NA,Dore
Ithomia,jucunda,lamasi,0.875,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,jucunda,lamasi,0.375,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,jucunda,lamasi,0.625,-78.875,Ecuador,NA,NA,NA,Dore
Ithomia,jucunda,lamasi,-0.375,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,jucunda,lamasi,0.125,-79.125,Ecuador,NA,NA,NA,Dore
Ithomia,jucunda,n. ssp.,3.625,-76.625,Colombia,NA,NA,NA,Dore
Ithomia,lagusa,lagusa,6.625,-75.875,Colombia,NA,NA,NA,Dore
Ithomia,lagusa,lagusa,5.625,-74.125,Colombia,NA,NA,NA,Dore
Ithomia,lagusa,lagusa,5.125,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,lagusa,lagusa,4.875,-74.375,Colombia,NA,NA,NA,Dore
Ithomia,lagusa,lagusa,10.375,-73.625,Colombia,NA,NA,NA,Dore
Ithomia,lagusa,lagusa,10.625,-73.375,Colombia,NA,NA,NA,Dore
Ithomia,lagusa,lagusa,11.125,-74.125,Colombia,NA,NA,NA,Dore
Ithomia,lagusa,lagusa,10.875,-74.125,Colombia,NA,NA,NA,Dore
Ithomia,lagusa,lagusa,4.875,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,lagusa,lagusa,3.625,-75.625,Colombia,NA,NA,NA,Dore
Ithomia,lagusa,lagusa,3.125,-76.375,Colombia,NA,NA,NA,Dore
Ithomia,leila,NA,15.625,-90.375,Guatemala,NA,NA,NA,Dore
Ithomia,leila,NA,15.375,-89.875,Guatemala,NA,NA,NA,Dore
Ithomia,leila,NA,15.625,-88.875,Guatemala,NA,NA,NA,Dore
Ithomia,leila,NA,15.375,-89.125,Guatemala,NA,NA,NA,Dore
Ithomia,leila,NA,17.625,-93.125,Mexico,NA,NA,NA,Dore
Ithomia,leila,NA,16.125,-92.125,Mexico,NA,NA,NA,Dore
Ithomia,leila,NA,17.875,-96.125,Mexico,NA,NA,NA,Dore
Ithomia,leila,NA,16.625,-94.625,Mexico,NA,NA,NA,Dore
Ithomia,leila,NA,17.625,-96.375,Mexico,NA,NA,NA,Dore
Ithomia,leila,NA,17.125,-96.125,Mexico,NA,NA,NA,Dore
Ithomia,leila,NA,19.375,-96.875,Mexico,NA,NA,NA,Dore
Ithomia,leila,NA,18.375,-95.125,Mexico,NA,NA,NA,Dore
Ithomia,lichyi,dalmeidai,-8.875,-74.875,Peru,NA,NA,NA,Dore
Ithomia,lichyi,dalmeidai,-6.375,-75.875,Peru,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-19.375,-40.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-19.875,-43.875,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-20.125,-45.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-8.875,-36.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-22.625,-42.875,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-22.875,-42.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-22.375,-42.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-22.625,-43.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-22.875,-43.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-21.625,-42.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-22.875,-43.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-22.375,-49.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,lichyi,-24.125,-46.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,neivai,-14.375,-65.875,Bolivia,NA,NA,NA,Dore
Ithomia,lichyi,neivai,-12.875,-71.375,Peru,NA,NA,NA,Dore
Ithomia,lichyi,neivai,-13.125,-70.875,Peru,NA,NA,NA,Dore
Ithomia,lichyi,neivai,-12.375,-69.125,Peru,NA,NA,NA,Dore
Ithomia,lichyi,neivai,-12.875,-69.375,Peru,NA,NA,NA,Dore
Ithomia,lichyi,neivai,-12.625,-71.375,Peru,NA,NA,NA,Dore
Ithomia,lichyi,neivai,-12.625,-69.125,Peru,NA,NA,NA,Dore
Ithomia,lichyi,neivai,-11.375,-69.375,Peru,NA,NA,NA,Dore
Ithomia,lichyi,neivai,-11.875,-71.375,Peru,NA,NA,NA,Dore
Ithomia,lichyi,neivai,-13.625,-69.625,Peru,NA,NA,NA,Dore
Ithomia,patilla,NA,16.125,-89.125,Belize,NA,NA,NA,Dore
Ithomia,patilla,NA,16.125,-88.875,Belize,NA,NA,NA,Dore
Ithomia,patilla,NA,15.875,-88.875,Belize,NA,NA,NA,Dore
Ithomia,patilla,NA,9.875,-84.375,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,9.875,-84.625,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,10.125,-84.125,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,9.875,-83.875,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,9.875,-83.625,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,9.875,-83.375,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,10.375,-84.875,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,10.125,-85.125,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,10.125,-83.625,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,10.125,-83.875,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,9.875,-83.125,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,9.875,-82.875,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,8.875,-82.875,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,9.875,-84.125,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,9.625,-84.375,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,9.375,-83.625,Costa Rica,NA,NA,NA,Dore
Ithomia,patilla,NA,13.375,-88.375,El Salvador,NA,NA,NA,Dore
Ithomia,patilla,NA,13.625,-89.375,El Salvador,NA,NA,NA,Dore
Ithomia,patilla,NA,13.875,-89.625,El Salvador,NA,NA,NA,Dore
Ithomia,patilla,NA,15.625,-90.125,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,15.625,-90.375,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,15.375,-89.625,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,15.375,-90.375,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,15.375,-90.125,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,15.375,-89.875,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,14.625,-90.875,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,14.375,-90.875,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,14.625,-90.625,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,14.625,-91.875,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,15.625,-88.875,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,15.625,-88.625,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,15.375,-89.125,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,14.625,-91.625,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,14.625,-91.125,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,14.375,-91.375,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,14.625,-91.375,Guatemala,NA,NA,NA,Dore
Ithomia,patilla,NA,15.375,-88.125,Honduras,NA,NA,NA,Dore
Ithomia,patilla,NA,14.125,-87.125,Honduras,NA,NA,NA,Dore
Ithomia,patilla,NA,16.625,-91.125,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,16.125,-90.875,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,16.125,-92.125,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,16.375,-91.375,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,16.125,-91.875,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,18.375,-95.125,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,14.875,-92.375,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,18.625,-103.625,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,16.625,-94.625,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,17.375,-95.375,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,17.125,-96.625,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,18.125,-96.125,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,17.875,-92.625,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,17.625,-92.875,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,18.875,-97.125,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,18.875,-96.875,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,19.875,-96.875,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,20.375,-97.375,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,18.625,-96.875,Mexico,NA,NA,NA,Dore
Ithomia,patilla,NA,14.625,-84.625,Nicaragua,NA,NA,NA,Dore
Ithomia,patilla,NA,12.375,-85.125,Nicaragua,NA,NA,NA,Dore
Ithomia,patilla,NA,13.125,-85.875,Nicaragua,NA,NA,NA,Dore
Ithomia,patilla,NA,12.375,-84.375,Nicaragua,NA,NA,NA,Dore
Ithomia,patilla,NA,12.875,-85.875,Nicaragua,NA,NA,NA,Dore
Ithomia,patilla,NA,8.875,-82.375,Panama,NA,NA,NA,Dore
Ithomia,patilla,NA,8.375,-82.625,Panama,NA,NA,NA,Dore
Ithomia,patilla,NA,8.625,-82.625,Panama,NA,NA,NA,Dore
Ithomia,patilla,NA,8.875,-82.625,Panama,NA,NA,NA,Dore
Ithomia,patilla,NA,9.125,-79.875,Panama,NA,NA,NA,Dore
Ithomia,patilla,NA,7.625,-80.875,Panama,NA,NA,NA,Dore
